EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,,,,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,,
144157,EASTERN ALBANY (ZONE), ,12/19/2008,1200,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,24628,Z,52,ALY,0,0,Trained Spotter,,,, , , , , , , , , ,,"A low pressure system tracked from the southwestern U.S. Thursday morning December 18th, to southern Illinois by Friday morning December 19th, to a position well off the New England coast by Saturday morning December 20th.||This low spread a swath of moderate to heavy snowfall across much of east central New York and western New England, beginning Friday afternoon, and ending early Saturday morning.||Snowfall totals generally ranged from 6 to 12 inches across eastern New York, including the southeast Catskills and mid Hudson Valley, extending north into the Capital District and across the Lake George Saratoga region into the southern Adirondacks. However, locally higher amounts of up to 16 inches fell across portions of northern Warren County.||This heavy snowfall closed numerous schools and businesses Friday through Saturday, and led to treacherous travel conditions across much of eastern New York State.||One multi-vehicle accident involving a tractor trailer closed the eastbound lanes of the New York State Thruway between exits 25 and 25a, just west of Albany, during Friday afternoon.||In addition, an airplane at Albany International Airport slid into a snowbank and needed to be dug out by airport officials. The plane was taxiing down the runway when the pilot noticed the snowbank and tried to stop. There were no injuries, and plane was not damaged.",372,,,
144156,WESTERN ALBANY (ZONE), ,12/19/2008,1200,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,24628,Z,51,ALY,0,0,Trained Spotter,,,, , , , , , , , , ,,"A low pressure system tracked from the southwestern U.S. Thursday morning December 18th, to southern Illinois by Friday morning December 19th, to a position well off the New England coast by Saturday morning December 20th.||This low spread a swath of moderate to heavy snowfall across much of east central New York and western New England, beginning Friday afternoon, and ending early Saturday morning.||Snowfall totals generally ranged from 6 to 12 inches across eastern New York, including the southeast Catskills and mid Hudson Valley, extending north into the Capital District and across the Lake George Saratoga region into the southern Adirondacks. However, locally higher amounts of up to 16 inches fell across portions of northern Warren County.||This heavy snowfall closed numerous schools and businesses Friday through Saturday, and led to treacherous travel conditions across much of eastern New York State.||One multi-vehicle accident involving a tractor trailer closed the eastbound lanes of the New York State Thruway between exits 25 and 25a, just west of Albany, during Friday afternoon.||In addition, an airplane at Albany International Airport slid into a snowbank and needed to be dug out by airport officials. The plane was taxiing down the runway when the pilot noticed the snowbank and tried to stop. There were no injuries, and plane was not damaged.",373,,,
144149,SOUTHERN FULTON (ZONE), ,12/19/2008,1200,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,24628,Z,39,ALY,0,0,Trained Spotter,,,, , , , , , , , , ,,"A low pressure system tracked from the southwestern U.S. Thursday morning December 18th, to southern Illinois by Friday morning December 19th, to a position well off the New England coast by Saturday morning December 20th.||This low spread a swath of moderate to heavy snowfall across much of east central New York and western New England, beginning Friday afternoon, and ending early Saturday morning.||Snowfall totals generally ranged from 6 to 12 inches across eastern New York, including the southeast Catskills and mid Hudson Valley, extending north into the Capital District and across the Lake George Saratoga region into the southern Adirondacks. However, locally higher amounts of up to 16 inches fell across portions of northern Warren County.||This heavy snowfall closed numerous schools and businesses Friday through Saturday, and led to treacherous travel conditions across much of eastern New York State.||One multi-vehicle accident involving a tractor trailer closed the eastbound lanes of the New York State Thruway between exits 25 and 25a, just west of Albany, during Friday afternoon.||In addition, an airplane at Albany International Airport slid into a snowbank and needed to be dug out by airport officials. The plane was taxiing down the runway when the pilot noticed the snowbank and tried to stop. There were no injuries, and plane was not damaged.",374,,,
144159,EASTERN RENSSELAER (ZONE), ,12/19/2008,1200,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,24628,Z,54,ALY,0,0,Trained Spotter,,,, , , , , , , , , ,,"A low pressure system tracked from the southwestern U.S. Thursday morning December 18th, to southern Illinois by Friday morning December 19th, to a position well off the New England coast by Saturday morning December 20th.||This low spread a swath of moderate to heavy snowfall across much of east central New York and western New England, beginning Friday afternoon, and ending early Saturday morning.||Snowfall totals generally ranged from 6 to 12 inches across eastern New York, including the southeast Catskills and mid Hudson Valley, extending north into the Capital District and across the Lake George Saratoga region into the southern Adirondacks. However, locally higher amounts of up to 16 inches fell across portions of northern Warren County.||This heavy snowfall closed numerous schools and businesses Friday through Saturday, and led to treacherous travel conditions across much of eastern New York State.||One multi-vehicle accident involving a tractor trailer closed the eastbound lanes of the New York State Thruway between exits 25 and 25a, just west of Albany, during Friday afternoon.||In addition, an airplane at Albany International Airport slid into a snowbank and needed to be dug out by airport officials. The plane was taxiing down the runway when the pilot noticed the snowbank and tried to stop. There were no injuries, and plane was not damaged.",375,,,
144148,SOUTHERN HERKIMER (ZONE), ,12/19/2008,1200,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,24628,Z,38,ALY,0,0,Trained Spotter,,,, , , , , , , , , ,,"A low pressure system tracked from the southwestern U.S. Thursday morning December 18th, to southern Illinois by Friday morning December 19th, to a position well off the New England coast by Saturday morning December 20th.||This low spread a swath of moderate to heavy snowfall across much of east central New York and western New England, beginning Friday afternoon, and ending early Saturday morning.||Snowfall totals generally ranged from 6 to 12 inches across eastern New York, including the southeast Catskills and mid Hudson Valley, extending north into the Capital District and across the Lake George Saratoga region into the southern Adirondacks. However, locally higher amounts of up to 16 inches fell across portions of northern Warren County.||This heavy snowfall closed numerous schools and businesses Friday through Saturday, and led to treacherous travel conditions across much of eastern New York State.||One multi-vehicle accident involving a tractor trailer closed the eastbound lanes of the New York State Thruway between exits 25 and 25a, just west of Albany, during Friday afternoon.||In addition, an airplane at Albany International Airport slid into a snowbank and needed to be dug out by airport officials. The plane was taxiing down the runway when the pilot noticed the snowbank and tried to stop. There were no injuries, and plane was not damaged.",376,,,
144158,WESTERN RENSSELAER (ZONE), ,12/19/2008,1200,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,24628,Z,53,ALY,0,0,Trained Spotter,,,, , , , , , , , , ,,"A low pressure system tracked from the southwestern U.S. Thursday morning December 18th, to southern Illinois by Friday morning December 19th, to a position well off the New England coast by Saturday morning December 20th.||This low spread a swath of moderate to heavy snowfall across much of east central New York and western New England, beginning Friday afternoon, and ending early Saturday morning.||Snowfall totals generally ranged from 6 to 12 inches across eastern New York, including the southeast Catskills and mid Hudson Valley, extending north into the Capital District and across the Lake George Saratoga region into the southern Adirondacks. However, locally higher amounts of up to 16 inches fell across portions of northern Warren County.||This heavy snowfall closed numerous schools and businesses Friday through Saturday, and led to treacherous travel conditions across much of eastern New York State.||One multi-vehicle accident involving a tractor trailer closed the eastbound lanes of the New York State Thruway between exits 25 and 25a, just west of Albany, during Friday afternoon.||In addition, an airplane at Albany International Airport slid into a snowbank and needed to be dug out by airport officials. The plane was taxiing down the runway when the pilot noticed the snowbank and tried to stop. There were no injuries, and plane was not damaged.",377,,,
144151,NORTHERN WARREN (ZONE), ,12/19/2008,1200,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,24628,Z,42,ALY,0,0,Trained Spotter,,,, , , , , , , , , ,,"A low pressure system tracked from the southwestern U.S. Thursday morning December 18th, to southern Illinois by Friday morning December 19th, to a position well off the New England coast by Saturday morning December 20th.||This low spread a swath of moderate to heavy snowfall across much of east central New York and western New England, beginning Friday afternoon, and ending early Saturday morning.||Snowfall totals generally ranged from 6 to 12 inches across eastern New York, including the southeast Catskills and mid Hudson Valley, extending north into the Capital District and across the Lake George Saratoga region into the southern Adirondacks. However, locally higher amounts of up to 16 inches fell across portions of northern Warren County.||This heavy snowfall closed numerous schools and businesses Friday through Saturday, and led to treacherous travel conditions across much of eastern New York State.||One multi-vehicle accident involving a tractor trailer closed the eastbound lanes of the New York State Thruway between exits 25 and 25a, just west of Albany, during Friday afternoon.||In addition, an airplane at Albany International Airport slid into a snowbank and needed to be dug out by airport officials. The plane was taxiing down the runway when the pilot noticed the snowbank and tried to stop. There were no injuries, and plane was not damaged.",378,,,
144161,EASTERN GREENE (ZONE), ,12/19/2008,1200,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,24628,Z,59,ALY,0,0,Trained Spotter,,,, , , , , , , , , ,,"A low pressure system tracked from the southwestern U.S. Thursday morning December 18th, to southern Illinois by Friday morning December 19th, to a position well off the New England coast by Saturday morning December 20th.||This low spread a swath of moderate to heavy snowfall across much of east central New York and western New England, beginning Friday afternoon, and ending early Saturday morning.||Snowfall totals generally ranged from 6 to 12 inches across eastern New York, including the southeast Catskills and mid Hudson Valley, extending north into the Capital District and across the Lake George Saratoga region into the southern Adirondacks. However, locally higher amounts of up to 16 inches fell across portions of northern Warren County.||This heavy snowfall closed numerous schools and businesses Friday through Saturday, and led to treacherous travel conditions across much of eastern New York State.||One multi-vehicle accident involving a tractor trailer closed the eastbound lanes of the New York State Thruway between exits 25 and 25a, just west of Albany, during Friday afternoon.||In addition, an airplane at Albany International Airport slid into a snowbank and needed to be dug out by airport officials. The plane was taxiing down the runway when the pilot noticed the snowbank and tried to stop. There were no injuries, and plane was not damaged.",379,,,
144160,WESTERN GREENE (ZONE), ,12/19/2008,1200,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,24628,Z,58,ALY,0,0,Trained Spotter,,,, , , , , , , , , ,,"A low pressure system tracked from the southwestern U.S. Thursday morning December 18th, to southern Illinois by Friday morning December 19th, to a position well off the New England coast by Saturday morning December 20th.||This low spread a swath of moderate to heavy snowfall across much of east central New York and western New England, beginning Friday afternoon, and ending early Saturday morning.||Snowfall totals generally ranged from 6 to 12 inches across eastern New York, including the southeast Catskills and mid Hudson Valley, extending north into the Capital District and across the Lake George Saratoga region into the southern Adirondacks. However, locally higher amounts of up to 16 inches fell across portions of northern Warren County.||This heavy snowfall closed numerous schools and businesses Friday through Saturday, and led to treacherous travel conditions across much of eastern New York State.||One multi-vehicle accident involving a tractor trailer closed the eastbound lanes of the New York State Thruway between exits 25 and 25a, just west of Albany, during Friday afternoon.||In addition, an airplane at Albany International Airport slid into a snowbank and needed to be dug out by airport officials. The plane was taxiing down the runway when the pilot noticed the snowbank and tried to stop. There were no injuries, and plane was not damaged.",380,,,
144153,WESTERN SCHENECTADY (ZONE), ,12/19/2008,1200,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,24628,Z,48,ALY,0,0,Trained Spotter,,,, , , , , , , , , ,,"A low pressure system tracked from the southwestern U.S. Thursday morning December 18th, to southern Illinois by Friday morning December 19th, to a position well off the New England coast by Saturday morning December 20th.||This low spread a swath of moderate to heavy snowfall across much of east central New York and western New England, beginning Friday afternoon, and ending early Saturday morning.||Snowfall totals generally ranged from 6 to 12 inches across eastern New York, including the southeast Catskills and mid Hudson Valley, extending north into the Capital District and across the Lake George Saratoga region into the southern Adirondacks. However, locally higher amounts of up to 16 inches fell across portions of northern Warren County.||This heavy snowfall closed numerous schools and businesses Friday through Saturday, and led to treacherous travel conditions across much of eastern New York State.||One multi-vehicle accident involving a tractor trailer closed the eastbound lanes of the New York State Thruway between exits 25 and 25a, just west of Albany, during Friday afternoon.||In addition, an airplane at Albany International Airport slid into a snowbank and needed to be dug out by airport officials. The plane was taxiing down the runway when the pilot noticed the snowbank and tried to stop. There were no injuries, and plane was not damaged.",381,,,
144152,SCHOHARIE (ZONE), ,12/19/2008,1200,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,24628,Z,47,ALY,0,0,Trained Spotter,,,, , , , , , , , , ,,"A low pressure system tracked from the southwestern U.S. Thursday morning December 18th, to southern Illinois by Friday morning December 19th, to a position well off the New England coast by Saturday morning December 20th.||This low spread a swath of moderate to heavy snowfall across much of east central New York and western New England, beginning Friday afternoon, and ending early Saturday morning.||Snowfall totals generally ranged from 6 to 12 inches across eastern New York, including the southeast Catskills and mid Hudson Valley, extending north into the Capital District and across the Lake George Saratoga region into the southern Adirondacks. However, locally higher amounts of up to 16 inches fell across portions of northern Warren County.||This heavy snowfall closed numerous schools and businesses Friday through Saturday, and led to treacherous travel conditions across much of eastern New York State.||One multi-vehicle accident involving a tractor trailer closed the eastbound lanes of the New York State Thruway between exits 25 and 25a, just west of Albany, during Friday afternoon.||In addition, an airplane at Albany International Airport slid into a snowbank and needed to be dug out by airport officials. The plane was taxiing down the runway when the pilot noticed the snowbank and tried to stop. There were no injuries, and plane was not damaged.",382,,,
144150,MONTGOMERY (ZONE), ,12/19/2008,1200,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,24628,Z,40,ALY,0,0,Trained Spotter,,,, , , , , , , , , ,,"A low pressure system tracked from the southwestern U.S. Thursday morning December 18th, to southern Illinois by Friday morning December 19th, to a position well off the New England coast by Saturday morning December 20th.||This low spread a swath of moderate to heavy snowfall across much of east central New York and western New England, beginning Friday afternoon, and ending early Saturday morning.||Snowfall totals generally ranged from 6 to 12 inches across eastern New York, including the southeast Catskills and mid Hudson Valley, extending north into the Capital District and across the Lake George Saratoga region into the southern Adirondacks. However, locally higher amounts of up to 16 inches fell across portions of northern Warren County.||This heavy snowfall closed numerous schools and businesses Friday through Saturday, and led to treacherous travel conditions across much of eastern New York State.||One multi-vehicle accident involving a tractor trailer closed the eastbound lanes of the New York State Thruway between exits 25 and 25a, just west of Albany, during Friday afternoon.||In addition, an airplane at Albany International Airport slid into a snowbank and needed to be dug out by airport officials. The plane was taxiing down the runway when the pilot noticed the snowbank and tried to stop. There were no injuries, and plane was not damaged.",383,,,
144163,EASTERN COLUMBIA (ZONE), ,12/19/2008,1200,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,24628,Z,61,ALY,0,0,Trained Spotter,,,, , , , , , , , , ,,"A low pressure system tracked from the southwestern U.S. Thursday morning December 18th, to southern Illinois by Friday morning December 19th, to a position well off the New England coast by Saturday morning December 20th.||This low spread a swath of moderate to heavy snowfall across much of east central New York and western New England, beginning Friday afternoon, and ending early Saturday morning.||Snowfall totals generally ranged from 6 to 12 inches across eastern New York, including the southeast Catskills and mid Hudson Valley, extending north into the Capital District and across the Lake George Saratoga region into the southern Adirondacks. However, locally higher amounts of up to 16 inches fell across portions of northern Warren County.||This heavy snowfall closed numerous schools and businesses Friday through Saturday, and led to treacherous travel conditions across much of eastern New York State.||One multi-vehicle accident involving a tractor trailer closed the eastbound lanes of the New York State Thruway between exits 25 and 25a, just west of Albany, during Friday afternoon.||In addition, an airplane at Albany International Airport slid into a snowbank and needed to be dug out by airport officials. The plane was taxiing down the runway when the pilot noticed the snowbank and tried to stop. There were no injuries, and plane was not damaged.",384,,,
144162,WESTERN COLUMBIA (ZONE), ,12/19/2008,1200,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,24628,Z,60,ALY,0,0,Trained Spotter,,,, , , , , , , , , ,,"A low pressure system tracked from the southwestern U.S. Thursday morning December 18th, to southern Illinois by Friday morning December 19th, to a position well off the New England coast by Saturday morning December 20th.||This low spread a swath of moderate to heavy snowfall across much of east central New York and western New England, beginning Friday afternoon, and ending early Saturday morning.||Snowfall totals generally ranged from 6 to 12 inches across eastern New York, including the southeast Catskills and mid Hudson Valley, extending north into the Capital District and across the Lake George Saratoga region into the southern Adirondacks. However, locally higher amounts of up to 16 inches fell across portions of northern Warren County.||This heavy snowfall closed numerous schools and businesses Friday through Saturday, and led to treacherous travel conditions across much of eastern New York State.||One multi-vehicle accident involving a tractor trailer closed the eastbound lanes of the New York State Thruway between exits 25 and 25a, just west of Albany, during Friday afternoon.||In addition, an airplane at Albany International Airport slid into a snowbank and needed to be dug out by airport officials. The plane was taxiing down the runway when the pilot noticed the snowbank and tried to stop. There were no injuries, and plane was not damaged.",385,,,
144155,SOUTHERN SARATOGA (ZONE), ,12/19/2008,1200,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,24628,Z,50,ALY,0,0,Trained Spotter,,,, , , , , , , , , ,,"A low pressure system tracked from the southwestern U.S. Thursday morning December 18th, to southern Illinois by Friday morning December 19th, to a position well off the New England coast by Saturday morning December 20th.||This low spread a swath of moderate to heavy snowfall across much of east central New York and western New England, beginning Friday afternoon, and ending early Saturday morning.||Snowfall totals generally ranged from 6 to 12 inches across eastern New York, including the southeast Catskills and mid Hudson Valley, extending north into the Capital District and across the Lake George Saratoga region into the southern Adirondacks. However, locally higher amounts of up to 16 inches fell across portions of northern Warren County.||This heavy snowfall closed numerous schools and businesses Friday through Saturday, and led to treacherous travel conditions across much of eastern New York State.||One multi-vehicle accident involving a tractor trailer closed the eastbound lanes of the New York State Thruway between exits 25 and 25a, just west of Albany, during Friday afternoon.||In addition, an airplane at Albany International Airport slid into a snowbank and needed to be dug out by airport officials. The plane was taxiing down the runway when the pilot noticed the snowbank and tried to stop. There were no injuries, and plane was not damaged.",386,,,
144154,EASTERN SCHENECTADY (ZONE), ,12/19/2008,1200,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,24628,Z,49,ALY,0,0,Trained Spotter,,,, , , , , , , , , ,,"A low pressure system tracked from the southwestern U.S. Thursday morning December 18th, to southern Illinois by Friday morning December 19th, to a position well off the New England coast by Saturday morning December 20th.||This low spread a swath of moderate to heavy snowfall across much of east central New York and western New England, beginning Friday afternoon, and ending early Saturday morning.||Snowfall totals generally ranged from 6 to 12 inches across eastern New York, including the southeast Catskills and mid Hudson Valley, extending north into the Capital District and across the Lake George Saratoga region into the southern Adirondacks. However, locally higher amounts of up to 16 inches fell across portions of northern Warren County.||This heavy snowfall closed numerous schools and businesses Friday through Saturday, and led to treacherous travel conditions across much of eastern New York State.||One multi-vehicle accident involving a tractor trailer closed the eastbound lanes of the New York State Thruway between exits 25 and 25a, just west of Albany, during Friday afternoon.||In addition, an airplane at Albany International Airport slid into a snowbank and needed to be dug out by airport officials. The plane was taxiing down the runway when the pilot noticed the snowbank and tried to stop. There were no injuries, and plane was not damaged.",387,,,
144166,WESTERN DUTCHESS (ZONE), ,12/19/2008,1200,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,24628,Z,65,ALY,0,0,Trained Spotter,,,, , , , , , , , , ,,"A low pressure system tracked from the southwestern U.S. Thursday morning December 18th, to southern Illinois by Friday morning December 19th, to a position well off the New England coast by Saturday morning December 20th.||This low spread a swath of moderate to heavy snowfall across much of east central New York and western New England, beginning Friday afternoon, and ending early Saturday morning.||Snowfall totals generally ranged from 6 to 12 inches across eastern New York, including the southeast Catskills and mid Hudson Valley, extending north into the Capital District and across the Lake George Saratoga region into the southern Adirondacks. However, locally higher amounts of up to 16 inches fell across portions of northern Warren County.||This heavy snowfall closed numerous schools and businesses Friday through Saturday, and led to treacherous travel conditions across much of eastern New York State.||One multi-vehicle accident involving a tractor trailer closed the eastbound lanes of the New York State Thruway between exits 25 and 25a, just west of Albany, during Friday afternoon.||In addition, an airplane at Albany International Airport slid into a snowbank and needed to be dug out by airport officials. The plane was taxiing down the runway when the pilot noticed the snowbank and tried to stop. There were no injuries, and plane was not damaged.",388,,,
144169,SOUTHERN WASHINGTON (ZONE), ,12/19/2008,1200,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,24628,Z,84,ALY,0,0,Trained Spotter,,,, , , , , , , , , ,,"A low pressure system tracked from the southwestern U.S. Thursday morning December 18th, to southern Illinois by Friday morning December 19th, to a position well off the New England coast by Saturday morning December 20th.||This low spread a swath of moderate to heavy snowfall across much of east central New York and western New England, beginning Friday afternoon, and ending early Saturday morning.||Snowfall totals generally ranged from 6 to 12 inches across eastern New York, including the southeast Catskills and mid Hudson Valley, extending north into the Capital District and across the Lake George Saratoga region into the southern Adirondacks. However, locally higher amounts of up to 16 inches fell across portions of northern Warren County.||This heavy snowfall closed numerous schools and businesses Friday through Saturday, and led to treacherous travel conditions across much of eastern New York State.||One multi-vehicle accident involving a tractor trailer closed the eastbound lanes of the New York State Thruway between exits 25 and 25a, just west of Albany, during Friday afternoon.||In addition, an airplane at Albany International Airport slid into a snowbank and needed to be dug out by airport officials. The plane was taxiing down the runway when the pilot noticed the snowbank and tried to stop. There were no injuries, and plane was not damaged.",389,,,
144168,NORTHERN FULTON (ZONE), ,12/19/2008,1200,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,24628,Z,82,ALY,0,0,Trained Spotter,,,, , , , , , , , , ,,"A low pressure system tracked from the southwestern U.S. Thursday morning December 18th, to southern Illinois by Friday morning December 19th, to a position well off the New England coast by Saturday morning December 20th.||This low spread a swath of moderate to heavy snowfall across much of east central New York and western New England, beginning Friday afternoon, and ending early Saturday morning.||Snowfall totals generally ranged from 6 to 12 inches across eastern New York, including the southeast Catskills and mid Hudson Valley, extending north into the Capital District and across the Lake George Saratoga region into the southern Adirondacks. However, locally higher amounts of up to 16 inches fell across portions of northern Warren County.||This heavy snowfall closed numerous schools and businesses Friday through Saturday, and led to treacherous travel conditions across much of eastern New York State.||One multi-vehicle accident involving a tractor trailer closed the eastbound lanes of the New York State Thruway between exits 25 and 25a, just west of Albany, during Friday afternoon.||In addition, an airplane at Albany International Airport slid into a snowbank and needed to be dug out by airport officials. The plane was taxiing down the runway when the pilot noticed the snowbank and tried to stop. There were no injuries, and plane was not damaged.",390,,,
144165,EASTERN ULSTER (ZONE), ,12/19/2008,1200,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,24628,Z,64,ALY,0,0,Trained Spotter,,,, , , , , , , , , ,,"A low pressure system tracked from the southwestern U.S. Thursday morning December 18th, to southern Illinois by Friday morning December 19th, to a position well off the New England coast by Saturday morning December 20th.||This low spread a swath of moderate to heavy snowfall across much of east central New York and western New England, beginning Friday afternoon, and ending early Saturday morning.||Snowfall totals generally ranged from 6 to 12 inches across eastern New York, including the southeast Catskills and mid Hudson Valley, extending north into the Capital District and across the Lake George Saratoga region into the southern Adirondacks. However, locally higher amounts of up to 16 inches fell across portions of northern Warren County.||This heavy snowfall closed numerous schools and businesses Friday through Saturday, and led to treacherous travel conditions across much of eastern New York State.||One multi-vehicle accident involving a tractor trailer closed the eastbound lanes of the New York State Thruway between exits 25 and 25a, just west of Albany, during Friday afternoon.||In addition, an airplane at Albany International Airport slid into a snowbank and needed to be dug out by airport officials. The plane was taxiing down the runway when the pilot noticed the snowbank and tried to stop. There were no injuries, and plane was not damaged.",391,,,
144164,WESTERN ULSTER (ZONE), ,12/19/2008,1200,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,24628,Z,63,ALY,0,0,Trained Spotter,,,, , , , , , , , , ,,"A low pressure system tracked from the southwestern U.S. Thursday morning December 18th, to southern Illinois by Friday morning December 19th, to a position well off the New England coast by Saturday morning December 20th.||This low spread a swath of moderate to heavy snowfall across much of east central New York and western New England, beginning Friday afternoon, and ending early Saturday morning.||Snowfall totals generally ranged from 6 to 12 inches across eastern New York, including the southeast Catskills and mid Hudson Valley, extending north into the Capital District and across the Lake George Saratoga region into the southern Adirondacks. However, locally higher amounts of up to 16 inches fell across portions of northern Warren County.||This heavy snowfall closed numerous schools and businesses Friday through Saturday, and led to treacherous travel conditions across much of eastern New York State.||One multi-vehicle accident involving a tractor trailer closed the eastbound lanes of the New York State Thruway between exits 25 and 25a, just west of Albany, during Friday afternoon.||In addition, an airplane at Albany International Airport slid into a snowbank and needed to be dug out by airport officials. The plane was taxiing down the runway when the pilot noticed the snowbank and tried to stop. There were no injuries, and plane was not damaged.",392,,,
144183,SOUTHERN HERKIMER (ZONE), ,12/21/2008,600,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,24781,Z,38,ALY,0,0,Trained Spotter,,,, , , , , , , , , ,,"A low pressure system tracked across the Great Lakes late Saturday December 20th, into Sunday December 21st. As this low moved into the eastern Great Lakes, a second low pressure developed south of Long Island Sunday afternoon, and intensified rapidly, moving northeast off the northern New England coast by Monday morning December 22nd.||A swath of moderate to heavy snow fell across the southwest Adirondacks, the Lake George and Saratoga region, the Mohawk and Schoharie Valleys, beginning early Sunday morning, and tapering off by Sunday evening.||Snowfall accumulations generally ranged from 6 to 12 inches, with the greatest amounts occurring across the southern Adirondacks, where snowfall amounts reached or exceeded one foot.||Strong winds and Lake Effect snowbands persisted in the wake of this storm system for Sunday night and Monday.",393,,,
144195,NORTHERN FULTON (ZONE), ,12/21/2008,600,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,24781,Z,82,ALY,0,0,Trained Spotter,,,, , , , , , , , , ,,"A low pressure system tracked across the Great Lakes late Saturday December 20th, into Sunday December 21st. As this low moved into the eastern Great Lakes, a second low pressure developed south of Long Island Sunday afternoon, and intensified rapidly, moving northeast off the northern New England coast by Monday morning December 22nd.||A swath of moderate to heavy snow fell across the southwest Adirondacks, the Lake George and Saratoga region, the Mohawk and Schoharie Valleys, beginning early Sunday morning, and tapering off by Sunday evening.||Snowfall accumulations generally ranged from 6 to 12 inches, with the greatest amounts occurring across the southern Adirondacks, where snowfall amounts reached or exceeded one foot.||Strong winds and Lake Effect snowbands persisted in the wake of this storm system for Sunday night and Monday.",394,,,
144194,SOUTHERN WASHINGTON (ZONE), ,12/21/2008,600,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,24781,Z,84,ALY,0,0,Trained Spotter,,,, , , , , , , , , ,,"A low pressure system tracked across the Great Lakes late Saturday December 20th, into Sunday December 21st. As this low moved into the eastern Great Lakes, a second low pressure developed south of Long Island Sunday afternoon, and intensified rapidly, moving northeast off the northern New England coast by Monday morning December 22nd.||A swath of moderate to heavy snow fell across the southwest Adirondacks, the Lake George and Saratoga region, the Mohawk and Schoharie Valleys, beginning early Sunday morning, and tapering off by Sunday evening.||Snowfall accumulations generally ranged from 6 to 12 inches, with the greatest amounts occurring across the southern Adirondacks, where snowfall amounts reached or exceeded one foot.||Strong winds and Lake Effect snowbands persisted in the wake of this storm system for Sunday night and Monday.",395,,,
144193,WESTERN ALBANY (ZONE), ,12/21/2008,600,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,24781,Z,51,ALY,0,0,Trained Spotter,,,, , , , , , , , , ,,"A low pressure system tracked across the Great Lakes late Saturday December 20th, into Sunday December 21st. As this low moved into the eastern Great Lakes, a second low pressure developed south of Long Island Sunday afternoon, and intensified rapidly, moving northeast off the northern New England coast by Monday morning December 22nd.||A swath of moderate to heavy snow fell across the southwest Adirondacks, the Lake George and Saratoga region, the Mohawk and Schoharie Valleys, beginning early Sunday morning, and tapering off by Sunday evening.||Snowfall accumulations generally ranged from 6 to 12 inches, with the greatest amounts occurring across the southern Adirondacks, where snowfall amounts reached or exceeded one foot.||Strong winds and Lake Effect snowbands persisted in the wake of this storm system for Sunday night and Monday.",396,,,
144196,SOUTHEAST WARREN (ZONE), ,12/21/2008,600,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,24781,Z,83,ALY,0,0,Trained Spotter,,,, , , , , , , , , ,,"A low pressure system tracked across the Great Lakes late Saturday December 20th, into Sunday December 21st. As this low moved into the eastern Great Lakes, a second low pressure developed south of Long Island Sunday afternoon, and intensified rapidly, moving northeast off the northern New England coast by Monday morning December 22nd.||A swath of moderate to heavy snow fell across the southwest Adirondacks, the Lake George and Saratoga region, the Mohawk and Schoharie Valleys, beginning early Sunday morning, and tapering off by Sunday evening.||Snowfall accumulations generally ranged from 6 to 12 inches, with the greatest amounts occurring across the southern Adirondacks, where snowfall amounts reached or exceeded one foot.||Strong winds and Lake Effect snowbands persisted in the wake of this storm system for Sunday night and Monday.",397,,,
