EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,,,,,,,,,,,,,,,,
5177198,MADISON (ZONE), ,12/26/2000,500,Heavy Snow, , ,0,0,0,0,NY,EST, ,1105510,Z,36,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"Lake effect snow set up early on the 26th.  A band of heavy snow, with snowfall rates of around an inch per hour, was across northern Onondaga, northern Madison, and southern Oneida Counties starting at 5 AM.  This band continued at about the same intensity and in about the same location til around 10 PM that same day.  Snowfall totals were 4 to 10 inches.  Starting at around noon on the 26th, other bands of heavy lake effect snow were across northern Oneida County.  On the evening of the 26th the main heavy band shifted north to be across Oneida County.  Snowfall rates increased to 2 inches an hour late on the 26th and continued into the 27th.  Before the winds shifted the band back south around 9 AM on the 27th, parts of western Oneida County had up to 2 feet of snow.  Snowfall rates of around an inch per hour continued through most of the the 27th in northern Onondaga, Madison and southern Oneida Counties.  Snowfall amounts were another 4 to 10 inches.  Late on the 27th the wind shifted further to the north weakening the bands.",256,,,,,,,,,,,,,,,,,
5177199,SOUTHERN ONEIDA (ZONE), ,12/26/2000,500,Heavy Snow, , ,0,0,0,0,NY,EST, ,1105510,Z,37,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"Lake effect snow set up early on the 26th.  A band of heavy snow, with snowfall rates of around an inch per hour, was across northern Onondaga, northern Madison, and southern Oneida Counties starting at 5 AM.  This band continued at about the same intensity and in about the same location til around 10 PM that same day.  Snowfall totals were 4 to 10 inches.  Starting at around noon on the 26th, other bands of heavy lake effect snow were across northern Oneida County.  On the evening of the 26th the main heavy band shifted north to be across Oneida County.  Snowfall rates increased to 2 inches an hour late on the 26th and continued into the 27th.  Before the winds shifted the band back south around 9 AM on the 27th, parts of western Oneida County had up to 2 feet of snow.  Snowfall rates of around an inch per hour continued through most of the the 27th in northern Onondaga, Madison and southern Oneida Counties.  Snowfall amounts were another 4 to 10 inches.  Late on the 27th the wind shifted further to the north weakening the bands.",257,,,,,,,,,,,,,,,,,
5177200,NORTHERN ONEIDA (ZONE), ,12/26/2000,1200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1105510,Z,9,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"Lake effect snow set up early on the 26th.  A band of heavy snow, with snowfall rates of around an inch per hour, was across northern Onondaga, northern Madison, and southern Oneida Counties starting at 5 AM.  This band continued at about the same intensity and in about the same location til around 10 PM that same day.  Snowfall totals were 4 to 10 inches.  Starting at around noon on the 26th, other bands of heavy lake effect snow were across northern Oneida County.  On the evening of the 26th the main heavy band shifted north to be across Oneida County.  Snowfall rates increased to 2 inches an hour late on the 26th and continued into the 27th.  Before the winds shifted the band back south around 9 AM on the 27th, parts of western Oneida County had up to 2 feet of snow.  Snowfall rates of around an inch per hour continued through most of the the 27th in northern Onondaga, Madison and southern Oneida Counties.  Snowfall amounts were another 4 to 10 inches.  Late on the 27th the wind shifted further to the north weakening the bands.",258,,,,,,,,,,,,,,,,,
5169029,OSWEGO (ZONE), ,12/26/2000,1345,Heavy Snow, , ,0,0,25000,0,NY,EST, ,1105522,Z,6,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"This long lasting lake snow event featured a nearly continuous snowfall on a west to northwest flow. The event began following a strong cold front on Christmas eve with bands setting up over Oswego county off Lake Ontario and southern Erie and Wyoming off Lake Erie. The activity drifted south and intensified on the 26th and 27th, lasting through the morning of the 28th. The snowfall amounts were excessive due primarily to the length of the event. Oswego County was particularly hard ht, especially the area from Fulton to Parish which received three feet or more. Specific snow totals from these extended event included off Lake Erie: 16 at Sinclairville and Warsaw; 14"" at Colden; 13"" at Perrysburg; and 10"" at Silver Creek. Off Lake Ontario: 47"" at Parish; 34"" at Fulton"," 27"" at West Monroe; 15"" at Oswego; and 12"" at Lowville.""",,,,,,,,,,,,,,,,,
5177201,ONONDAGA (ZONE), ,12/27/2000,1000,Heavy Snow, , ,0,0,0,0,NY,EST, ,1105510,Z,18,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"Lake effect snow set up early on the 26th.  A band of heavy snow, with snowfall rates of around an inch per hour, was across northern Onondaga, northern Madison, and southern Oneida Counties starting at 5 AM.  This band continued at about the same intensity and in about the same location til around 10 PM that same day.  Snowfall totals were 4 to 10 inches.  Starting at around noon on the 26th, other bands of heavy lake effect snow were across northern Oneida County.  On the evening of the 26th the main heavy band shifted north to be across Oneida County.  Snowfall rates increased to 2 inches an hour late on the 26th and continued into the 27th.  Before the winds shifted the band back south around 9 AM on the 27th, parts of western Oneida County had up to 2 feet of snow.  Snowfall rates of around an inch per hour continued through most of the the 27th in northern Onondaga, Madison and southern Oneida Counties.  Snowfall amounts were another 4 to 10 inches.  Late on the 27th the wind shifted further to the north weakening the bands.",260,,,,,,,,,,,,,,,,,
5177202,MADISON (ZONE), ,12/27/2000,1000,Heavy Snow, , ,0,0,0,0,NY,EST, ,1105510,Z,36,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"Lake effect snow set up early on the 26th.  A band of heavy snow, with snowfall rates of around an inch per hour, was across northern Onondaga, northern Madison, and southern Oneida Counties starting at 5 AM.  This band continued at about the same intensity and in about the same location til around 10 PM that same day.  Snowfall totals were 4 to 10 inches.  Starting at around noon on the 26th, other bands of heavy lake effect snow were across northern Oneida County.  On the evening of the 26th the main heavy band shifted north to be across Oneida County.  Snowfall rates increased to 2 inches an hour late on the 26th and continued into the 27th.  Before the winds shifted the band back south around 9 AM on the 27th, parts of western Oneida County had up to 2 feet of snow.  Snowfall rates of around an inch per hour continued through most of the the 27th in northern Onondaga, Madison and southern Oneida Counties.  Snowfall amounts were another 4 to 10 inches.  Late on the 27th the wind shifted further to the north weakening the bands.",261,,,,,,,,,,,,,,,,,
5169030,LEWIS (ZONE), ,12/27/2000,1035,Heavy Snow, , ,0,0,15000,0,NY,EST, ,1105522,Z,8,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"This long lasting lake snow event featured a nearly continuous snowfall on a west to northwest flow. The event began following a strong cold front on Christmas eve with bands setting up over Oswego county off Lake Ontario and southern Erie and Wyoming off Lake Erie. The activity drifted south and intensified on the 26th and 27th, lasting through the morning of the 28th. The snowfall amounts were excessive due primarily to the length of the event. Oswego County was particularly hard ht, especially the area from Fulton to Parish which received three feet or more. Specific snow totals from these extended event included off Lake Erie: 16 at Sinclairville and Warsaw; 14"" at Colden; 13"" at Perrysburg; and 10"" at Silver Creek. Off Lake Ontario: 47"" at Parish; 34"" at Fulton"," 27"" at West Monroe; 15"" at Oswego; and 12"" at Lowville.""",,,,,,,,,,,,,,,,,
5169032,NORTHERN CAYUGA (ZONE), ,12/27/2000,2335,Heavy Snow, , ,0,0,10000,0,NY,EST, ,1105522,Z,5,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"This long lasting lake snow event featured a nearly continuous snowfall on a west to northwest flow. The event began following a strong cold front on Christmas eve with bands setting up over Oswego county off Lake Ontario and southern Erie and Wyoming off Lake Erie. The activity drifted south and intensified on the 26th and 27th, lasting through the morning of the 28th. The snowfall amounts were excessive due primarily to the length of the event. Oswego County was particularly hard ht, especially the area from Fulton to Parish which received three feet or more. Specific snow totals from these extended event included off Lake Erie: 16 at Sinclairville and Warsaw; 14"" at Colden; 13"" at Perrysburg; and 10"" at Silver Creek. Off Lake Ontario: 47"" at Parish; 34"" at Fulton"," 27"" at West Monroe; 15"" at Oswego; and 12"" at Lowville.""",,,,,,,,,,,,,,,,,
5169031,WAYNE (ZONE), ,12/27/2000,2335,Heavy Snow, , ,0,0,10000,0,NY,EST, ,1105522,Z,4,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"This long lasting lake snow event featured a nearly continuous snowfall on a west to northwest flow. The event began following a strong cold front on Christmas eve with bands setting up over Oswego county off Lake Ontario and southern Erie and Wyoming off Lake Erie. The activity drifted south and intensified on the 26th and 27th, lasting through the morning of the 28th. The snowfall amounts were excessive due primarily to the length of the event. Oswego County was particularly hard ht, especially the area from Fulton to Parish which received three feet or more. Specific snow totals from these extended event included off Lake Erie: 16 at Sinclairville and Warsaw; 14"" at Colden; 13"" at Perrysburg; and 10"" at Silver Creek. Off Lake Ontario: 47"" at Parish; 34"" at Fulton"," 27"" at West Monroe; 15"" at Oswego; and 12"" at Lowville.""",,,,,,,,,,,,,,,,,
5168409,SULLIVAN (ZONE), ,12/30/2000,500,Heavy Snow, , ,0,0,0,0,NY,EST, ,1105514,Z,62,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A major winter storm developed off the DelMarVa Peninsula early on Saturday, December 30th.  The storm then intensified as it moved north to be off the New Jersey coast during the day Saturday.  This storm rapidly spread moderate to heavy snow north and west through the Catskills, the Susquehanna region, and the western Mohawk Valley of New York.  The moderate to heavy snow reached the Catskills and eastern parts of the Susquehanna region by 8 AM, then into the rest of the Susquehanna region and the western Mohawk Valley by 9 AM.  The heavy snow remained confined to locations east of interstate 81.  The snow tapered to lake effect snow showers from south to north during the morning hours on Sunday December 31st.  Snowfall totals in most of these areas generally ranged from 6 to 12 inches.  However, across eastern portions of Sullivan and Delaware counties snowfall totals were between 22 to 26 inches.  Most of these reports were from the higher elevations of the Catskills.",265,,,,,,,,,,,,,,,,,
5168403,DELAWARE (ZONE), ,12/30/2000,600,Heavy Snow, , ,0,0,0,0,NY,EST, ,1105514,Z,57,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A major winter storm developed off the DelMarVa Peninsula early on Saturday, December 30th.  The storm then intensified as it moved north to be off the New Jersey coast during the day Saturday.  This storm rapidly spread moderate to heavy snow north and west through the Catskills, the Susquehanna region, and the western Mohawk Valley of New York.  The moderate to heavy snow reached the Catskills and eastern parts of the Susquehanna region by 8 AM, then into the rest of the Susquehanna region and the western Mohawk Valley by 9 AM.  The heavy snow remained confined to locations east of interstate 81.  The snow tapered to lake effect snow showers from south to north during the morning hours on Sunday December 31st.  Snowfall totals in most of these areas generally ranged from 6 to 12 inches.  However, across eastern portions of Sullivan and Delaware counties snowfall totals were between 22 to 26 inches.  Most of these reports were from the higher elevations of the Catskills.",266,,,,,,,,,,,,,,,,,
5168401,CHENANGO (ZONE), ,12/30/2000,700,Heavy Snow, , ,0,0,0,0,NY,EST, ,1105514,Z,45,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A major winter storm developed off the DelMarVa Peninsula early on Saturday, December 30th.  The storm then intensified as it moved north to be off the New Jersey coast during the day Saturday.  This storm rapidly spread moderate to heavy snow north and west through the Catskills, the Susquehanna region, and the western Mohawk Valley of New York.  The moderate to heavy snow reached the Catskills and eastern parts of the Susquehanna region by 8 AM, then into the rest of the Susquehanna region and the western Mohawk Valley by 9 AM.  The heavy snow remained confined to locations east of interstate 81.  The snow tapered to lake effect snow showers from south to north during the morning hours on Sunday December 31st.  Snowfall totals in most of these areas generally ranged from 6 to 12 inches.  However, across eastern portions of Sullivan and Delaware counties snowfall totals were between 22 to 26 inches.  Most of these reports were from the higher elevations of the Catskills.",267,,,,,,,,,,,,,,,,,
5168400,BROOME (ZONE), ,12/30/2000,700,Heavy Snow, , ,0,0,0,0,NY,EST, ,1105514,Z,56,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A major winter storm developed off the DelMarVa Peninsula early on Saturday, December 30th.  The storm then intensified as it moved north to be off the New Jersey coast during the day Saturday.  This storm rapidly spread moderate to heavy snow north and west through the Catskills, the Susquehanna region, and the western Mohawk Valley of New York.  The moderate to heavy snow reached the Catskills and eastern parts of the Susquehanna region by 8 AM, then into the rest of the Susquehanna region and the western Mohawk Valley by 9 AM.  The heavy snow remained confined to locations east of interstate 81.  The snow tapered to lake effect snow showers from south to north during the morning hours on Sunday December 31st.  Snowfall totals in most of these areas generally ranged from 6 to 12 inches.  However, across eastern portions of Sullivan and Delaware counties snowfall totals were between 22 to 26 inches.  Most of these reports were from the higher elevations of the Catskills.",268,,,,,,,,,,,,,,,,,
5168407,OTSEGO (ZONE), ,12/30/2000,700,Heavy Snow, , ,0,0,0,0,NY,EST, ,1105514,Z,46,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A major winter storm developed off the DelMarVa Peninsula early on Saturday, December 30th.  The storm then intensified as it moved north to be off the New Jersey coast during the day Saturday.  This storm rapidly spread moderate to heavy snow north and west through the Catskills, the Susquehanna region, and the western Mohawk Valley of New York.  The moderate to heavy snow reached the Catskills and eastern parts of the Susquehanna region by 8 AM, then into the rest of the Susquehanna region and the western Mohawk Valley by 9 AM.  The heavy snow remained confined to locations east of interstate 81.  The snow tapered to lake effect snow showers from south to north during the morning hours on Sunday December 31st.  Snowfall totals in most of these areas generally ranged from 6 to 12 inches.  However, across eastern portions of Sullivan and Delaware counties snowfall totals were between 22 to 26 inches.  Most of these reports were from the higher elevations of the Catskills.",269,,,,,,,,,,,,,,,,,
5168405,NORTHERN ONEIDA (ZONE), ,12/30/2000,800,Heavy Snow, , ,0,0,0,0,NY,EST, ,1105514,Z,9,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A major winter storm developed off the DelMarVa Peninsula early on Saturday, December 30th.  The storm then intensified as it moved north to be off the New Jersey coast during the day Saturday.  This storm rapidly spread moderate to heavy snow north and west through the Catskills, the Susquehanna region, and the western Mohawk Valley of New York.  The moderate to heavy snow reached the Catskills and eastern parts of the Susquehanna region by 8 AM, then into the rest of the Susquehanna region and the western Mohawk Valley by 9 AM.  The heavy snow remained confined to locations east of interstate 81.  The snow tapered to lake effect snow showers from south to north during the morning hours on Sunday December 31st.  Snowfall totals in most of these areas generally ranged from 6 to 12 inches.  However, across eastern portions of Sullivan and Delaware counties snowfall totals were between 22 to 26 inches.  Most of these reports were from the higher elevations of the Catskills.",270,,,,,,,,,,,,,,,,,
5167874,RICHMOND (STATEN IS.) (ZONE), ,12/30/2000,800,Heavy Snow, , ,0,0,0,0,NY,EST, ,1105306,Z,74,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
A low pressure system rapidly intensified and moved north along the mid Atlantic coast during Saturday December 30th. This produced a wide swath of heavy snow to the northwest of the storm track. Snowfall began between 5 and 7 AM across the area, and fell at intense rates right from the start. Snowfall rates of one to two inches per hour were common. There were also numerous reports of thunder and lightning accompanying the most intense snow bands. Winds also began to increase later Saturday morning, causing some blowing and drifting of snow, which reduced visibilities significantly, and created near blizzard conditions at times in some areas. 

As the low pressure center approached the south shore of Suffolk county early Saturday afternoon, milder air from the Atlantic Ocean wrapped into the storm system, and changed the heavy snow to a mixture of sleet and rain across eastern Suffolk county. This limited snowfall amounts somewhat across eastern Suffolk County.

The low pressure center crossed central Suffolk County during mid afternoon on Saturday, before moving northeast into southern New England later that evening. As the low moved away, the precipitation tapered off across the area. Subfreezing temperatures and gusty winds lingered behind the storm system.

Here are some specific snowfall totals from this storm system:

Orange County: 14 inches at Harriman, to 21 inches at Warwick and Rock Tavern.

Putnam County: 13 inches at Carmel and Brewster.

Rockland County: 15 inches at Airmont, to 18 inches at Suffern.

Westchester County: 13 inches at Mount Kisco, to 16.5 inches at Mamaroneck.

Bronx County: 11 inches.

New York County (Manhattan): 12 inches at Central Park.

Kings County: 12.7 inches at Gravesend.

Queens County: 10 inches at John F. Kennedy International Airport, to 13 inches at LaGuardia Airport and Middle Village.

Richmond County: 12.5 inches at Grymes Hill.

Nassau County: 11 inches at Lynbrook, to 15.6 inches at Oceanside.

Suffolk County: 2.7 inches at Bridgehampton, to 12 inches at Huntington Station, East Northport, and North Lindenhurst.",271,,,,,,,,,,,,,,,,,
5168408,SOUTHERN ONEIDA (ZONE), ,12/30/2000,800,Heavy Snow, , ,0,0,0,0,NY,EST, ,1105514,Z,37,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A major winter storm developed off the DelMarVa Peninsula early on Saturday, December 30th.  The storm then intensified as it moved north to be off the New Jersey coast during the day Saturday.  This storm rapidly spread moderate to heavy snow north and west through the Catskills, the Susquehanna region, and the western Mohawk Valley of New York.  The moderate to heavy snow reached the Catskills and eastern parts of the Susquehanna region by 8 AM, then into the rest of the Susquehanna region and the western Mohawk Valley by 9 AM.  The heavy snow remained confined to locations east of interstate 81.  The snow tapered to lake effect snow showers from south to north during the morning hours on Sunday December 31st.  Snowfall totals in most of these areas generally ranged from 6 to 12 inches.  However, across eastern portions of Sullivan and Delaware counties snowfall totals were between 22 to 26 inches.  Most of these reports were from the higher elevations of the Catskills.",272,,,,,,,,,,,,,,,,,
5168404,MADISON (ZONE), ,12/30/2000,800,Heavy Snow, , ,0,0,0,0,NY,EST, ,1105514,Z,36,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A major winter storm developed off the DelMarVa Peninsula early on Saturday, December 30th.  The storm then intensified as it moved north to be off the New Jersey coast during the day Saturday.  This storm rapidly spread moderate to heavy snow north and west through the Catskills, the Susquehanna region, and the western Mohawk Valley of New York.  The moderate to heavy snow reached the Catskills and eastern parts of the Susquehanna region by 8 AM, then into the rest of the Susquehanna region and the western Mohawk Valley by 9 AM.  The heavy snow remained confined to locations east of interstate 81.  The snow tapered to lake effect snow showers from south to north during the morning hours on Sunday December 31st.  Snowfall totals in most of these areas generally ranged from 6 to 12 inches.  However, across eastern portions of Sullivan and Delaware counties snowfall totals were between 22 to 26 inches.  Most of these reports were from the higher elevations of the Catskills.",273,,,,,,,,,,,,,,,,,
5167877,NASSAU (ZONE), ,12/30/2000,815,Heavy Snow, , ,0,0,0,0,NY,EST, ,1105306,Z,77,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
A low pressure system rapidly intensified and moved north along the mid Atlantic coast during Saturday December 30th. This produced a wide swath of heavy snow to the northwest of the storm track. Snowfall began between 5 and 7 AM across the area, and fell at intense rates right from the start. Snowfall rates of one to two inches per hour were common. There were also numerous reports of thunder and lightning accompanying the most intense snow bands. Winds also began to increase later Saturday morning, causing some blowing and drifting of snow, which reduced visibilities significantly, and created near blizzard conditions at times in some areas. 

As the low pressure center approached the south shore of Suffolk county early Saturday afternoon, milder air from the Atlantic Ocean wrapped into the storm system, and changed the heavy snow to a mixture of sleet and rain across eastern Suffolk county. This limited snowfall amounts somewhat across eastern Suffolk County.

The low pressure center crossed central Suffolk County during mid afternoon on Saturday, before moving northeast into southern New England later that evening. As the low moved away, the precipitation tapered off across the area. Subfreezing temperatures and gusty winds lingered behind the storm system.

Here are some specific snowfall totals from this storm system:

Orange County: 14 inches at Harriman, to 21 inches at Warwick and Rock Tavern.

Putnam County: 13 inches at Carmel and Brewster.

Rockland County: 15 inches at Airmont, to 18 inches at Suffern.

Westchester County: 13 inches at Mount Kisco, to 16.5 inches at Mamaroneck.

Bronx County: 11 inches.

New York County (Manhattan): 12 inches at Central Park.

Kings County: 12.7 inches at Gravesend.

Queens County: 10 inches at John F. Kennedy International Airport, to 13 inches at LaGuardia Airport and Middle Village.

Richmond County: 12.5 inches at Grymes Hill.

Nassau County: 11 inches at Lynbrook, to 15.6 inches at Oceanside.

Suffolk County: 2.7 inches at Bridgehampton, to 12 inches at Huntington Station, East Northport, and North Lindenhurst.",274,,,,,,,,,,,,,,,,,
5167875,KINGS (BROOKLYN) (ZONE), ,12/30/2000,830,Heavy Snow, , ,0,0,0,0,NY,EST, ,1105306,Z,75,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
A low pressure system rapidly intensified and moved north along the mid Atlantic coast during Saturday December 30th. This produced a wide swath of heavy snow to the northwest of the storm track. Snowfall began between 5 and 7 AM across the area, and fell at intense rates right from the start. Snowfall rates of one to two inches per hour were common. There were also numerous reports of thunder and lightning accompanying the most intense snow bands. Winds also began to increase later Saturday morning, causing some blowing and drifting of snow, which reduced visibilities significantly, and created near blizzard conditions at times in some areas. 

As the low pressure center approached the south shore of Suffolk county early Saturday afternoon, milder air from the Atlantic Ocean wrapped into the storm system, and changed the heavy snow to a mixture of sleet and rain across eastern Suffolk county. This limited snowfall amounts somewhat across eastern Suffolk County.

The low pressure center crossed central Suffolk County during mid afternoon on Saturday, before moving northeast into southern New England later that evening. As the low moved away, the precipitation tapered off across the area. Subfreezing temperatures and gusty winds lingered behind the storm system.

Here are some specific snowfall totals from this storm system:

Orange County: 14 inches at Harriman, to 21 inches at Warwick and Rock Tavern.

Putnam County: 13 inches at Carmel and Brewster.

Rockland County: 15 inches at Airmont, to 18 inches at Suffern.

Westchester County: 13 inches at Mount Kisco, to 16.5 inches at Mamaroneck.

Bronx County: 11 inches.

New York County (Manhattan): 12 inches at Central Park.

Kings County: 12.7 inches at Gravesend.

Queens County: 10 inches at John F. Kennedy International Airport, to 13 inches at LaGuardia Airport and Middle Village.

Richmond County: 12.5 inches at Grymes Hill.

Nassau County: 11 inches at Lynbrook, to 15.6 inches at Oceanside.

Suffolk County: 2.7 inches at Bridgehampton, to 12 inches at Huntington Station, East Northport, and North Lindenhurst.",275,,,,,,,,,,,,,,,,,
5167876,QUEENS (ZONE), ,12/30/2000,850,Heavy Snow, , ,0,0,0,0,NY,EST, ,1105306,Z,76,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
A low pressure system rapidly intensified and moved north along the mid Atlantic coast during Saturday December 30th. This produced a wide swath of heavy snow to the northwest of the storm track. Snowfall began between 5 and 7 AM across the area, and fell at intense rates right from the start. Snowfall rates of one to two inches per hour were common. There were also numerous reports of thunder and lightning accompanying the most intense snow bands. Winds also began to increase later Saturday morning, causing some blowing and drifting of snow, which reduced visibilities significantly, and created near blizzard conditions at times in some areas. 

As the low pressure center approached the south shore of Suffolk county early Saturday afternoon, milder air from the Atlantic Ocean wrapped into the storm system, and changed the heavy snow to a mixture of sleet and rain across eastern Suffolk county. This limited snowfall amounts somewhat across eastern Suffolk County.

The low pressure center crossed central Suffolk County during mid afternoon on Saturday, before moving northeast into southern New England later that evening. As the low moved away, the precipitation tapered off across the area. Subfreezing temperatures and gusty winds lingered behind the storm system.

Here are some specific snowfall totals from this storm system:

Orange County: 14 inches at Harriman, to 21 inches at Warwick and Rock Tavern.

Putnam County: 13 inches at Carmel and Brewster.

Rockland County: 15 inches at Airmont, to 18 inches at Suffern.

Westchester County: 13 inches at Mount Kisco, to 16.5 inches at Mamaroneck.

Bronx County: 11 inches.

New York County (Manhattan): 12 inches at Central Park.

Kings County: 12.7 inches at Gravesend.

Queens County: 10 inches at John F. Kennedy International Airport, to 13 inches at LaGuardia Airport and Middle Village.

Richmond County: 12.5 inches at Grymes Hill.

Nassau County: 11 inches at Lynbrook, to 15.6 inches at Oceanside.

Suffolk County: 2.7 inches at Bridgehampton, to 12 inches at Huntington Station, East Northport, and North Lindenhurst.",276,,,,,,,,,,,,,,,,,
5168402,CORTLAND (ZONE), ,12/30/2000,900,Heavy Snow, , ,0,0,0,0,NY,EST, ,1105514,Z,44,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A major winter storm developed off the DelMarVa Peninsula early on Saturday, December 30th.  The storm then intensified as it moved north to be off the New Jersey coast during the day Saturday.  This storm rapidly spread moderate to heavy snow north and west through the Catskills, the Susquehanna region, and the western Mohawk Valley of New York.  The moderate to heavy snow reached the Catskills and eastern parts of the Susquehanna region by 8 AM, then into the rest of the Susquehanna region and the western Mohawk Valley by 9 AM.  The heavy snow remained confined to locations east of interstate 81.  The snow tapered to lake effect snow showers from south to north during the morning hours on Sunday December 31st.  Snowfall totals in most of these areas generally ranged from 6 to 12 inches.  However, across eastern portions of Sullivan and Delaware counties snowfall totals were between 22 to 26 inches.  Most of these reports were from the higher elevations of the Catskills.",277,,,,,,,,,,,,,,,,,
5167878,NORTHWEST SUFFOLK (ZONE), ,12/30/2000,900,Heavy Snow, , ,0,0,0,0,NY,EST, ,1105306,Z,78,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
A low pressure system rapidly intensified and moved north along the mid Atlantic coast during Saturday December 30th. This produced a wide swath of heavy snow to the northwest of the storm track. Snowfall began between 5 and 7 AM across the area, and fell at intense rates right from the start. Snowfall rates of one to two inches per hour were common. There were also numerous reports of thunder and lightning accompanying the most intense snow bands. Winds also began to increase later Saturday morning, causing some blowing and drifting of snow, which reduced visibilities significantly, and created near blizzard conditions at times in some areas. 

As the low pressure center approached the south shore of Suffolk county early Saturday afternoon, milder air from the Atlantic Ocean wrapped into the storm system, and changed the heavy snow to a mixture of sleet and rain across eastern Suffolk county. This limited snowfall amounts somewhat across eastern Suffolk County.

The low pressure center crossed central Suffolk County during mid afternoon on Saturday, before moving northeast into southern New England later that evening. As the low moved away, the precipitation tapered off across the area. Subfreezing temperatures and gusty winds lingered behind the storm system.

Here are some specific snowfall totals from this storm system:

Orange County: 14 inches at Harriman, to 21 inches at Warwick and Rock Tavern.

Putnam County: 13 inches at Carmel and Brewster.

Rockland County: 15 inches at Airmont, to 18 inches at Suffern.

Westchester County: 13 inches at Mount Kisco, to 16.5 inches at Mamaroneck.

Bronx County: 11 inches.

New York County (Manhattan): 12 inches at Central Park.

Kings County: 12.7 inches at Gravesend.

Queens County: 10 inches at John F. Kennedy International Airport, to 13 inches at LaGuardia Airport and Middle Village.

Richmond County: 12.5 inches at Grymes Hill.

Nassau County: 11 inches at Lynbrook, to 15.6 inches at Oceanside.

Suffolk County: 2.7 inches at Bridgehampton, to 12 inches at Huntington Station, East Northport, and North Lindenhurst.",278,,,,,,,,,,,,,,,,,
