EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,,,,,,,,,,,,,,,,,,,,,
5684565,CATTARAUGUS CO.,OLEAN,1/16/1999,900,Heavy Snow, , ,0,0,150000,0,NY,EST, ,1503335,C,9,BUF,0,0,NEWSPAPER,,,, , , , ,OLEAN, , , , ,,"Near record snowfalls of four to six feet across the region during the last part of December and first half of January put a strain on area buildings. Roof collapses and entire structure failures were numerous across the area. Some specific examples of damage: In Forestville, the St.Rose of Lima Church Hall was a total loss after the entire structure collapsed under the weight of the snow. At the Eldridge Bicycle Club in North Tonawanda the ceiling beams snapped and the roof caved in. A portion of the roof of Frontier Bowling Lanes in Lewiston caved in.A builders supply warehouse caved in Olean.Widmer Wines in Naples experienced a roof collapse. In Gaines, the roof of the Highway garage collapsed, damaging some snow removal equipment. A hanger at the Williamson/Sodus airport collapsed. Four planes were destroyed and another was damaged. Numerous barns across the region collapsed under the excessive weight of the snow, in several dairy cows were injured and killed. Several garages collapsed damaging the automobiles and machinery inside them. In Orchard Park, a man was injured when a garage collapsed on top of him. In Lakeville, a woman was trapped for two hours under a collapsed carport. She was rescued by contractors she had called earlier in the day to remove the snow from the top of the carport. The structure failures aided in the decision by the State and FEMA to declare disaster areas and make assistance available to the counties.",284,,,,,,,,,,,,,,,,,,,,,,
5684555,NIAGARA CO.,NORTH TONAWANDA,1/16/1999,1200,Heavy Snow, , ,0,0,50000,0,NY,EST, ,1503335,C,63,BUF,0,0,NEWSPAPER,,,, , , , ,NORTH TONAWANDA, , , , ,,"Near record snowfalls of four to six feet across the region during the last part of December and first half of January put a strain on area buildings. Roof collapses and entire structure failures were numerous across the area. Some specific examples of damage: In Forestville, the St.Rose of Lima Church Hall was a total loss after the entire structure collapsed under the weight of the snow. At the Eldridge Bicycle Club in North Tonawanda the ceiling beams snapped and the roof caved in. A portion of the roof of Frontier Bowling Lanes in Lewiston caved in.A builders supply warehouse caved in Olean.Widmer Wines in Naples experienced a roof collapse. In Gaines, the roof of the Highway garage collapsed, damaging some snow removal equipment. A hanger at the Williamson/Sodus airport collapsed. Four planes were destroyed and another was damaged. Numerous barns across the region collapsed under the excessive weight of the snow, in several dairy cows were injured and killed. Several garages collapsed damaging the automobiles and machinery inside them. In Orchard Park, a man was injured when a garage collapsed on top of him. In Lakeville, a woman was trapped for two hours under a collapsed carport. She was rescued by contractors she had called earlier in the day to remove the snow from the top of the carport. The structure failures aided in the decision by the State and FEMA to declare disaster areas and make assistance available to the counties.",285,,,,,,,,,,,,,,,,,,,,,,
5684552,NIAGARA CO.,ROYALTON CENTER,1/16/1999,1200,Heavy Snow, , ,0,0,75000,0,NY,EST, ,1503335,C,63,BUF,0,0,NEWSPAPER,,,, , , , ,ROYALTON CENTER, , , , ,,"Near record snowfalls of four to six feet across the region during the last part of December and first half of January put a strain on area buildings. Roof collapses and entire structure failures were numerous across the area. Some specific examples of damage: In Forestville, the St.Rose of Lima Church Hall was a total loss after the entire structure collapsed under the weight of the snow. At the Eldridge Bicycle Club in North Tonawanda the ceiling beams snapped and the roof caved in. A portion of the roof of Frontier Bowling Lanes in Lewiston caved in.A builders supply warehouse caved in Olean.Widmer Wines in Naples experienced a roof collapse. In Gaines, the roof of the Highway garage collapsed, damaging some snow removal equipment. A hanger at the Williamson/Sodus airport collapsed. Four planes were destroyed and another was damaged. Numerous barns across the region collapsed under the excessive weight of the snow, in several dairy cows were injured and killed. Several garages collapsed damaging the automobiles and machinery inside them. In Orchard Park, a man was injured when a garage collapsed on top of him. In Lakeville, a woman was trapped for two hours under a collapsed carport. She was rescued by contractors she had called earlier in the day to remove the snow from the top of the carport. The structure failures aided in the decision by the State and FEMA to declare disaster areas and make assistance available to the counties.",286,,,,,,,,,,,,,,,,,,,,,,
5684567,ONTARIO CO.,NAPLES,1/16/1999,1200,Heavy Snow, , ,0,0,75000,0,NY,EST, ,1503335,C,69,BUF,0,0,NEWSPAPER,,,, , , , ,NAPLES, , , , ,,"Near record snowfalls of four to six feet across the region during the last part of December and first half of January put a strain on area buildings. Roof collapses and entire structure failures were numerous across the area. Some specific examples of damage: In Forestville, the St.Rose of Lima Church Hall was a total loss after the entire structure collapsed under the weight of the snow. At the Eldridge Bicycle Club in North Tonawanda the ceiling beams snapped and the roof caved in. A portion of the roof of Frontier Bowling Lanes in Lewiston caved in.A builders supply warehouse caved in Olean.Widmer Wines in Naples experienced a roof collapse. In Gaines, the roof of the Highway garage collapsed, damaging some snow removal equipment. A hanger at the Williamson/Sodus airport collapsed. Four planes were destroyed and another was damaged. Numerous barns across the region collapsed under the excessive weight of the snow, in several dairy cows were injured and killed. Several garages collapsed damaging the automobiles and machinery inside them. In Orchard Park, a man was injured when a garage collapsed on top of him. In Lakeville, a woman was trapped for two hours under a collapsed carport. She was rescued by contractors she had called earlier in the day to remove the snow from the top of the carport. The structure failures aided in the decision by the State and FEMA to declare disaster areas and make assistance available to the counties.",287,,,,,,,,,,,,,,,,,,,,,,
5684558,CATTARAUGUS CO.,CONEWANGO,1/16/1999,1400,Heavy Snow, , ,0,0,35000,0,NY,EST, ,1503335,C,9,BUF,0,0,NEWSPAPER,,,, , , , ,CONEWANGO, , , , ,,"Near record snowfalls of four to six feet across the region during the last part of December and first half of January put a strain on area buildings. Roof collapses and entire structure failures were numerous across the area. Some specific examples of damage: In Forestville, the St.Rose of Lima Church Hall was a total loss after the entire structure collapsed under the weight of the snow. At the Eldridge Bicycle Club in North Tonawanda the ceiling beams snapped and the roof caved in. A portion of the roof of Frontier Bowling Lanes in Lewiston caved in.A builders supply warehouse caved in Olean.Widmer Wines in Naples experienced a roof collapse. In Gaines, the roof of the Highway garage collapsed, damaging some snow removal equipment. A hanger at the Williamson/Sodus airport collapsed. Four planes were destroyed and another was damaged. Numerous barns across the region collapsed under the excessive weight of the snow, in several dairy cows were injured and killed. Several garages collapsed damaging the automobiles and machinery inside them. In Orchard Park, a man was injured when a garage collapsed on top of him. In Lakeville, a woman was trapped for two hours under a collapsed carport. She was rescued by contractors she had called earlier in the day to remove the snow from the top of the carport. The structure failures aided in the decision by the State and FEMA to declare disaster areas and make assistance available to the counties.",288,,,,,,,,,,,,,,,,,,,,,,
5684563,CATTARAUGUS CO.,ELLICOTTVILLE,1/16/1999,1830,Heavy Snow, , ,0,0,35000,0,NY,EST, ,1503335,C,9,BUF,0,0,NEWSPAPER,,,, , , , ,ELLICOTTVILLE, , , , ,,"Near record snowfalls of four to six feet across the region during the last part of December and first half of January put a strain on area buildings. Roof collapses and entire structure failures were numerous across the area. Some specific examples of damage: In Forestville, the St.Rose of Lima Church Hall was a total loss after the entire structure collapsed under the weight of the snow. At the Eldridge Bicycle Club in North Tonawanda the ceiling beams snapped and the roof caved in. A portion of the roof of Frontier Bowling Lanes in Lewiston caved in.A builders supply warehouse caved in Olean.Widmer Wines in Naples experienced a roof collapse. In Gaines, the roof of the Highway garage collapsed, damaging some snow removal equipment. A hanger at the Williamson/Sodus airport collapsed. Four planes were destroyed and another was damaged. Numerous barns across the region collapsed under the excessive weight of the snow, in several dairy cows were injured and killed. Several garages collapsed damaging the automobiles and machinery inside them. In Orchard Park, a man was injured when a garage collapsed on top of him. In Lakeville, a woman was trapped for two hours under a collapsed carport. She was rescued by contractors she had called earlier in the day to remove the snow from the top of the carport. The structure failures aided in the decision by the State and FEMA to declare disaster areas and make assistance available to the counties.",289,,,,,,,,,,,,,,,,,,,,,,
5684569,NIAGARA CO.,LOCKPORT,1/17/1999,300,Heavy Snow, , ,0,0,40000,0,NY,EST, ,1503335,C,63,BUF,0,0,NEWSPAPER,,,, , , , ,LOCKPORT, , , , ,,"Near record snowfalls of four to six feet across the region during the last part of December and first half of January put a strain on area buildings. Roof collapses and entire structure failures were numerous across the area. Some specific examples of damage: In Forestville, the St.Rose of Lima Church Hall was a total loss after the entire structure collapsed under the weight of the snow. At the Eldridge Bicycle Club in North Tonawanda the ceiling beams snapped and the roof caved in. A portion of the roof of Frontier Bowling Lanes in Lewiston caved in.A builders supply warehouse caved in Olean.Widmer Wines in Naples experienced a roof collapse. In Gaines, the roof of the Highway garage collapsed, damaging some snow removal equipment. A hanger at the Williamson/Sodus airport collapsed. Four planes were destroyed and another was damaged. Numerous barns across the region collapsed under the excessive weight of the snow, in several dairy cows were injured and killed. Several garages collapsed damaging the automobiles and machinery inside them. In Orchard Park, a man was injured when a garage collapsed on top of him. In Lakeville, a woman was trapped for two hours under a collapsed carport. She was rescued by contractors she had called earlier in the day to remove the snow from the top of the carport. The structure failures aided in the decision by the State and FEMA to declare disaster areas and make assistance available to the counties.",290,,,,,,,,,,,,,,,,,,,,,,
5684550,NIAGARA CO.,LOCKPORT,1/17/1999,700,Heavy Snow, , ,0,0,75000,0,NY,EST, ,1503335,C,63,BUF,0,0,NEWSPAPER,,,, , , , ,LOCKPORT, , , , ,,"Near record snowfalls of four to six feet across the region during the last part of December and first half of January put a strain on area buildings. Roof collapses and entire structure failures were numerous across the area. Some specific examples of damage: In Forestville, the St.Rose of Lima Church Hall was a total loss after the entire structure collapsed under the weight of the snow. At the Eldridge Bicycle Club in North Tonawanda the ceiling beams snapped and the roof caved in. A portion of the roof of Frontier Bowling Lanes in Lewiston caved in.A builders supply warehouse caved in Olean.Widmer Wines in Naples experienced a roof collapse. In Gaines, the roof of the Highway garage collapsed, damaging some snow removal equipment. A hanger at the Williamson/Sodus airport collapsed. Four planes were destroyed and another was damaged. Numerous barns across the region collapsed under the excessive weight of the snow, in several dairy cows were injured and killed. Several garages collapsed damaging the automobiles and machinery inside them. In Orchard Park, a man was injured when a garage collapsed on top of him. In Lakeville, a woman was trapped for two hours under a collapsed carport. She was rescued by contractors she had called earlier in the day to remove the snow from the top of the carport. The structure failures aided in the decision by the State and FEMA to declare disaster areas and make assistance available to the counties.",291,,,,,,,,,,,,,,,,,,,,,,
5684549,NIAGARA CO.,HARTLAND,1/17/1999,750,Heavy Snow, , ,0,0,100000,0,NY,EST, ,1503335,C,63,BUF,0,0,NEWSPAPER,,,, , , , ,HARTLAND, , , , ,,"Near record snowfalls of four to six feet across the region during the last part of December and first half of January put a strain on area buildings. Roof collapses and entire structure failures were numerous across the area. Some specific examples of damage: In Forestville, the St.Rose of Lima Church Hall was a total loss after the entire structure collapsed under the weight of the snow. At the Eldridge Bicycle Club in North Tonawanda the ceiling beams snapped and the roof caved in. A portion of the roof of Frontier Bowling Lanes in Lewiston caved in.A builders supply warehouse caved in Olean.Widmer Wines in Naples experienced a roof collapse. In Gaines, the roof of the Highway garage collapsed, damaging some snow removal equipment. A hanger at the Williamson/Sodus airport collapsed. Four planes were destroyed and another was damaged. Numerous barns across the region collapsed under the excessive weight of the snow, in several dairy cows were injured and killed. Several garages collapsed damaging the automobiles and machinery inside them. In Orchard Park, a man was injured when a garage collapsed on top of him. In Lakeville, a woman was trapped for two hours under a collapsed carport. She was rescued by contractors she had called earlier in the day to remove the snow from the top of the carport. The structure failures aided in the decision by the State and FEMA to declare disaster areas and make assistance available to the counties.",292,,,,,,,,,,,,,,,,,,,,,,
5684551,NIAGARA CO.,ROYALTON CENTER,1/17/1999,1000,Heavy Snow, , ,0,0,65000,0,NY,EST, ,1503335,C,63,BUF,0,0,NEWSPAPER,,,, , , , ,ROYALTON CENTER, , , , ,,"Near record snowfalls of four to six feet across the region during the last part of December and first half of January put a strain on area buildings. Roof collapses and entire structure failures were numerous across the area. Some specific examples of damage: In Forestville, the St.Rose of Lima Church Hall was a total loss after the entire structure collapsed under the weight of the snow. At the Eldridge Bicycle Club in North Tonawanda the ceiling beams snapped and the roof caved in. A portion of the roof of Frontier Bowling Lanes in Lewiston caved in.A builders supply warehouse caved in Olean.Widmer Wines in Naples experienced a roof collapse. In Gaines, the roof of the Highway garage collapsed, damaging some snow removal equipment. A hanger at the Williamson/Sodus airport collapsed. Four planes were destroyed and another was damaged. Numerous barns across the region collapsed under the excessive weight of the snow, in several dairy cows were injured and killed. Several garages collapsed damaging the automobiles and machinery inside them. In Orchard Park, a man was injured when a garage collapsed on top of him. In Lakeville, a woman was trapped for two hours under a collapsed carport. She was rescued by contractors she had called earlier in the day to remove the snow from the top of the carport. The structure failures aided in the decision by the State and FEMA to declare disaster areas and make assistance available to the counties.",293,,,,,,,,,,,,,,,,,,,,,,
5684560,CHAUTAUQUA CO.,DUNKIRK,1/17/1999,1200,Heavy Snow, , ,0,0,150000,0,NY,EST, ,1503335,C,13,BUF,0,0,NEWSPAPER,,,, , , , ,DUNKIRK, , , , ,,"Near record snowfalls of four to six feet across the region during the last part of December and first half of January put a strain on area buildings. Roof collapses and entire structure failures were numerous across the area. Some specific examples of damage: In Forestville, the St.Rose of Lima Church Hall was a total loss after the entire structure collapsed under the weight of the snow. At the Eldridge Bicycle Club in North Tonawanda the ceiling beams snapped and the roof caved in. A portion of the roof of Frontier Bowling Lanes in Lewiston caved in.A builders supply warehouse caved in Olean.Widmer Wines in Naples experienced a roof collapse. In Gaines, the roof of the Highway garage collapsed, damaging some snow removal equipment. A hanger at the Williamson/Sodus airport collapsed. Four planes were destroyed and another was damaged. Numerous barns across the region collapsed under the excessive weight of the snow, in several dairy cows were injured and killed. Several garages collapsed damaging the automobiles and machinery inside them. In Orchard Park, a man was injured when a garage collapsed on top of him. In Lakeville, a woman was trapped for two hours under a collapsed carport. She was rescued by contractors she had called earlier in the day to remove the snow from the top of the carport. The structure failures aided in the decision by the State and FEMA to declare disaster areas and make assistance available to the counties.",294,,,,,,,,,,,,,,,,,,,,,,
5684559,CHAUTAUQUA CO.,PANAMA,1/17/1999,1700,Heavy Snow, , ,0,0,25000,0,NY,EST, ,1503335,C,13,BUF,0,0,NEWSPAPER,,,, , , , ,PANAMA, , , , ,,"Near record snowfalls of four to six feet across the region during the last part of December and first half of January put a strain on area buildings. Roof collapses and entire structure failures were numerous across the area. Some specific examples of damage: In Forestville, the St.Rose of Lima Church Hall was a total loss after the entire structure collapsed under the weight of the snow. At the Eldridge Bicycle Club in North Tonawanda the ceiling beams snapped and the roof caved in. A portion of the roof of Frontier Bowling Lanes in Lewiston caved in.A builders supply warehouse caved in Olean.Widmer Wines in Naples experienced a roof collapse. In Gaines, the roof of the Highway garage collapsed, damaging some snow removal equipment. A hanger at the Williamson/Sodus airport collapsed. Four planes were destroyed and another was damaged. Numerous barns across the region collapsed under the excessive weight of the snow, in several dairy cows were injured and killed. Several garages collapsed damaging the automobiles and machinery inside them. In Orchard Park, a man was injured when a garage collapsed on top of him. In Lakeville, a woman was trapped for two hours under a collapsed carport. She was rescued by contractors she had called earlier in the day to remove the snow from the top of the carport. The structure failures aided in the decision by the State and FEMA to declare disaster areas and make assistance available to the counties.",295,,,,,,,,,,,,,,,,,,,,,,
5684548,ERIE CO.,ORCHARD PARK,1/17/1999,1900,Heavy Snow, , ,0,1,35000,0,NY,EST, ,1503335,C,29,BUF,0,0,NEWSPAPER,,,, , , , ,ORCHARD PARK, , , , ,,"Near record snowfalls of four to six feet across the region during the last part of December and first half of January put a strain on area buildings. Roof collapses and entire structure failures were numerous across the area. Some specific examples of damage: In Forestville, the St.Rose of Lima Church Hall was a total loss after the entire structure collapsed under the weight of the snow. At the Eldridge Bicycle Club in North Tonawanda the ceiling beams snapped and the roof caved in. A portion of the roof of Frontier Bowling Lanes in Lewiston caved in.A builders supply warehouse caved in Olean.Widmer Wines in Naples experienced a roof collapse. In Gaines, the roof of the Highway garage collapsed, damaging some snow removal equipment. A hanger at the Williamson/Sodus airport collapsed. Four planes were destroyed and another was damaged. Numerous barns across the region collapsed under the excessive weight of the snow, in several dairy cows were injured and killed. Several garages collapsed damaging the automobiles and machinery inside them. In Orchard Park, a man was injured when a garage collapsed on top of him. In Lakeville, a woman was trapped for two hours under a collapsed carport. She was rescued by contractors she had called earlier in the day to remove the snow from the top of the carport. The structure failures aided in the decision by the State and FEMA to declare disaster areas and make assistance available to the counties.",296,,,,,,,,,,,,,,,,,,,,,,
5684572,WAYNE CO.,SODUS,1/18/1999,500,Heavy Snow, , ,0,0,150000,0,NY,EST, ,1503335,C,117,BUF,0,0,NEWSPAPER,,,, , , , ,SODUS, , , , ,,"Near record snowfalls of four to six feet across the region during the last part of December and first half of January put a strain on area buildings. Roof collapses and entire structure failures were numerous across the area. Some specific examples of damage: In Forestville, the St.Rose of Lima Church Hall was a total loss after the entire structure collapsed under the weight of the snow. At the Eldridge Bicycle Club in North Tonawanda the ceiling beams snapped and the roof caved in. A portion of the roof of Frontier Bowling Lanes in Lewiston caved in.A builders supply warehouse caved in Olean.Widmer Wines in Naples experienced a roof collapse. In Gaines, the roof of the Highway garage collapsed, damaging some snow removal equipment. A hanger at the Williamson/Sodus airport collapsed. Four planes were destroyed and another was damaged. Numerous barns across the region collapsed under the excessive weight of the snow, in several dairy cows were injured and killed. Several garages collapsed damaging the automobiles and machinery inside them. In Orchard Park, a man was injured when a garage collapsed on top of him. In Lakeville, a woman was trapped for two hours under a collapsed carport. She was rescued by contractors she had called earlier in the day to remove the snow from the top of the carport. The structure failures aided in the decision by the State and FEMA to declare disaster areas and make assistance available to the counties.",297,,,,,,,,,,,,,,,,,,,,,,
5684556,NIAGARA CO.,LEWISTON,1/18/1999,700,Heavy Snow, , ,0,0,40000,0,NY,EST, ,1503335,C,63,BUF,0,0,NEWSPAPER,,,, , , , ,LEWISTON, , , , ,,"Near record snowfalls of four to six feet across the region during the last part of December and first half of January put a strain on area buildings. Roof collapses and entire structure failures were numerous across the area. Some specific examples of damage: In Forestville, the St.Rose of Lima Church Hall was a total loss after the entire structure collapsed under the weight of the snow. At the Eldridge Bicycle Club in North Tonawanda the ceiling beams snapped and the roof caved in. A portion of the roof of Frontier Bowling Lanes in Lewiston caved in.A builders supply warehouse caved in Olean.Widmer Wines in Naples experienced a roof collapse. In Gaines, the roof of the Highway garage collapsed, damaging some snow removal equipment. A hanger at the Williamson/Sodus airport collapsed. Four planes were destroyed and another was damaged. Numerous barns across the region collapsed under the excessive weight of the snow, in several dairy cows were injured and killed. Several garages collapsed damaging the automobiles and machinery inside them. In Orchard Park, a man was injured when a garage collapsed on top of him. In Lakeville, a woman was trapped for two hours under a collapsed carport. She was rescued by contractors she had called earlier in the day to remove the snow from the top of the carport. The structure failures aided in the decision by the State and FEMA to declare disaster areas and make assistance available to the counties.",298,,,,,,,,,,,,,,,,,,,,,,
5684557,NIAGARA CO.,NORTH TONAWANDA,1/18/1999,1200,Heavy Snow, , ,0,0,100000,0,NY,EST, ,1503335,C,63,BUF,0,0,NEWSPAPER,,,, , , , ,NORTH TONAWANDA, , , , ,,"Near record snowfalls of four to six feet across the region during the last part of December and first half of January put a strain on area buildings. Roof collapses and entire structure failures were numerous across the area. Some specific examples of damage: In Forestville, the St.Rose of Lima Church Hall was a total loss after the entire structure collapsed under the weight of the snow. At the Eldridge Bicycle Club in North Tonawanda the ceiling beams snapped and the roof caved in. A portion of the roof of Frontier Bowling Lanes in Lewiston caved in.A builders supply warehouse caved in Olean.Widmer Wines in Naples experienced a roof collapse. In Gaines, the roof of the Highway garage collapsed, damaging some snow removal equipment. A hanger at the Williamson/Sodus airport collapsed. Four planes were destroyed and another was damaged. Numerous barns across the region collapsed under the excessive weight of the snow, in several dairy cows were injured and killed. Several garages collapsed damaging the automobiles and machinery inside them. In Orchard Park, a man was injured when a garage collapsed on top of him. In Lakeville, a woman was trapped for two hours under a collapsed carport. She was rescued by contractors she had called earlier in the day to remove the snow from the top of the carport. The structure failures aided in the decision by the State and FEMA to declare disaster areas and make assistance available to the counties.",299,,,,,,,,,,,,,,,,,,,,,,
5684571,ERIE CO.,DEPEW,1/19/1999,700,Heavy Snow, , ,0,0,100000,0,NY,EST, ,1503335,C,29,BUF,0,0,NEWSPAPER,,,, , , , ,DEPEW, , , , ,,"Near record snowfalls of four to six feet across the region during the last part of December and first half of January put a strain on area buildings. Roof collapses and entire structure failures were numerous across the area. Some specific examples of damage: In Forestville, the St.Rose of Lima Church Hall was a total loss after the entire structure collapsed under the weight of the snow. At the Eldridge Bicycle Club in North Tonawanda the ceiling beams snapped and the roof caved in. A portion of the roof of Frontier Bowling Lanes in Lewiston caved in.A builders supply warehouse caved in Olean.Widmer Wines in Naples experienced a roof collapse. In Gaines, the roof of the Highway garage collapsed, damaging some snow removal equipment. A hanger at the Williamson/Sodus airport collapsed. Four planes were destroyed and another was damaged. Numerous barns across the region collapsed under the excessive weight of the snow, in several dairy cows were injured and killed. Several garages collapsed damaging the automobiles and machinery inside them. In Orchard Park, a man was injured when a garage collapsed on top of him. In Lakeville, a woman was trapped for two hours under a collapsed carport. She was rescued by contractors she had called earlier in the day to remove the snow from the top of the carport. The structure failures aided in the decision by the State and FEMA to declare disaster areas and make assistance available to the counties.",300,,,,,,,,,,,,,,,,,,,,,,
5684561,ORLEANS CO.,MEDINA,1/19/1999,1200,Heavy Snow, , ,0,0,10000,0,NY,EST, ,1503335,C,73,BUF,0,0,NEWSPAPER,,,, , , , ,MEDINA, , , , ,,"Near record snowfalls of four to six feet across the region during the last part of December and first half of January put a strain on area buildings. Roof collapses and entire structure failures were numerous across the area. Some specific examples of damage: In Forestville, the St.Rose of Lima Church Hall was a total loss after the entire structure collapsed under the weight of the snow. At the Eldridge Bicycle Club in North Tonawanda the ceiling beams snapped and the roof caved in. A portion of the roof of Frontier Bowling Lanes in Lewiston caved in.A builders supply warehouse caved in Olean.Widmer Wines in Naples experienced a roof collapse. In Gaines, the roof of the Highway garage collapsed, damaging some snow removal equipment. A hanger at the Williamson/Sodus airport collapsed. Four planes were destroyed and another was damaged. Numerous barns across the region collapsed under the excessive weight of the snow, in several dairy cows were injured and killed. Several garages collapsed damaging the automobiles and machinery inside them. In Orchard Park, a man was injured when a garage collapsed on top of him. In Lakeville, a woman was trapped for two hours under a collapsed carport. She was rescued by contractors she had called earlier in the day to remove the snow from the top of the carport. The structure failures aided in the decision by the State and FEMA to declare disaster areas and make assistance available to the counties.",301,,,,,,,,,,,,,,,,,,,,,,
5684554,ERIE CO.,HOLLAND,1/25/1999,1200,Heavy Snow, , ,0,0,50000,0,NY,EST, ,1503335,C,29,BUF,0,0,NEWSPAPER,,,, , , , ,HOLLAND, , , , ,,"Near record snowfalls of four to six feet across the region during the last part of December and first half of January put a strain on area buildings. Roof collapses and entire structure failures were numerous across the area. Some specific examples of damage: In Forestville, the St.Rose of Lima Church Hall was a total loss after the entire structure collapsed under the weight of the snow. At the Eldridge Bicycle Club in North Tonawanda the ceiling beams snapped and the roof caved in. A portion of the roof of Frontier Bowling Lanes in Lewiston caved in.A builders supply warehouse caved in Olean.Widmer Wines in Naples experienced a roof collapse. In Gaines, the roof of the Highway garage collapsed, damaging some snow removal equipment. A hanger at the Williamson/Sodus airport collapsed. Four planes were destroyed and another was damaged. Numerous barns across the region collapsed under the excessive weight of the snow, in several dairy cows were injured and killed. Several garages collapsed damaging the automobiles and machinery inside them. In Orchard Park, a man was injured when a garage collapsed on top of him. In Lakeville, a woman was trapped for two hours under a collapsed carport. She was rescued by contractors she had called earlier in the day to remove the snow from the top of the carport. The structure failures aided in the decision by the State and FEMA to declare disaster areas and make assistance available to the counties.",302,,,,,,,,,,,,,,,,,,,,,,
5683959,LEWIS (ZONE), ,2/13/1999,740,Heavy Snow, , ,0,0,5000,0,NY,EST, ,1502432,Z,8,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,A general snowfall of three to six inches fell across the north country. Lake effect and orographic enhancement resulted in higher snowfall amounts over the Tug Hill Plateau. Snowfalls of seven to eleven inches were reported on the plateau.,303,,,,,,,,,,,,,,,,,,,,,,
5687940,SCHUYLER (ZONE), ,2/14/1999,200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1502998,Z,23,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A narrow band of lake enhanced snowfall affected areas downwind of Seneca Lake in central Schuyler and northern Chemung counties.  Northerly winds well aligned with the long axis of the lake and the passage of an upper level disturbance helped to kick off the locally heavy snowfall.  
     Accumulations generally ranged from 4 to 8 inches within this band.  The highest totals were found on the south end of Seneca Lake and also across some of the hilltop areas just east and northeast of this area.  Burdett in Schuyler county had the greatest tally with 8 inches, while 3 to 5 inch amounts were common just north of Horseheads in Chemung county.",304,,,,,,,,,,,,,,,,,,,,,,
5683855,CHEMUNG (ZONE), ,2/14/1999,200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1502998,Z,24,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A narrow band of lake enhanced snowfall affected areas downwind of Seneca Lake in central Schuyler and northern Chemung counties.  Northerly winds well aligned with the long axis of the lake and the passage of an upper level disturbance helped to kick off the locally heavy snowfall.  
     Accumulations generally ranged from 4 to 8 inches within this band.  The highest totals were found on the south end of Seneca Lake and also across some of the hilltop areas just east and northeast of this area.  Burdett in Schuyler county had the greatest tally with 8 inches, while 3 to 5 inch amounts were common just north of Horseheads in Chemung county.",305,,,,,,,,,,,,,,,,,,,,,,
5696293,SOUTHEAST SUFFOLK (ZONE), ,2/25/1999,1020,Heavy Snow, , ,0,0,0,0,NY,EST, ,1501193,Z,81,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
With a cold high pressure system covering New England, as a strong low pressure system passed east of Long Island, it produced heavy snow.

Light snow began around 11 pm on February 24th near Montauk and became heavier as it slowly spread west across Suffolk County.  The heaviest snow fell across the south fork.  Snowfall amounts ranged from 6 inches at Patchogue to 13.5 inches at Montauk.  A spotter from East Hampton measured 10 inches.",306,,,,,,,,,,,,,,,,,,,,,,
5696294,NORTHEAST SUFFOLK (ZONE), ,2/25/1999,1220,Heavy Snow, , ,0,0,0,0,NY,EST, ,1501193,Z,79,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
With a cold high pressure system covering New England, as a strong low pressure system passed east of Long Island, it produced heavy snow.

Light snow began around 11 pm on February 24th near Montauk and became heavier as it slowly spread west across Suffolk County.  The heaviest snow fell across the south fork.  Snowfall amounts ranged from 6 inches at Patchogue to 13.5 inches at Montauk.  A spotter from East Hampton measured 10 inches.",307,,,,,,,,,,,,,,,,,,,,,,
5696295,SOUTHWEST SUFFOLK (ZONE), ,2/26/1999,500,Heavy Snow, , ,0,0,0,0,NY,EST, ,1501193,Z,80,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
With a cold high pressure system covering New England, as a strong low pressure system passed east of Long Island, it produced heavy snow.

Light snow began around 11 pm on February 24th near Montauk and became heavier as it slowly spread west across Suffolk County.  The heaviest snow fell across the south fork.  Snowfall amounts ranged from 6 inches at Patchogue to 13.5 inches at Montauk.  A spotter from East Hampton measured 10 inches.",308,,,,,,,,,,,,,,,,,,,,,,
